"scientific_name","timePeriod","n_grids"
"Cyornis rubeculoides","2011-2012",4
"Cyornis rubeculoides","2013",3
"Cyornis rubeculoides","2014",6
"Cyornis rubeculoides","2015",22
"Cyornis rubeculoides","2016",20
"Cyornis rubeculoides","2017",38
"Cyornis rubeculoides","2018",42
"Cyornis rubeculoides","2019",53
"Cyornis rubeculoides","2020",52
"Cyornis rubeculoides","2021",62
"Cyornis rubeculoides","2022",45
"Cyornis rubeculoides","pre2000",3
"Cyornis tickelliae","2000-2006",9
"Cyornis tickelliae","2007-2010",25
"Cyornis tickelliae","2011-2012",17
"Cyornis tickelliae","2013",27
"Cyornis tickelliae","2014",57
"Cyornis tickelliae","2015",102
"Cyornis tickelliae","2016",126
"Cyornis tickelliae","2017",173
"Cyornis tickelliae","2018",205
"Cyornis tickelliae","2019",212
"Cyornis tickelliae","2020",237
"Cyornis tickelliae","2021",313
"Cyornis tickelliae","2022",266
"Cyornis tickelliae","pre2000",6
"Cyornis unicolor","2013",2
"Cyornis unicolor","2014",1
"Cyornis unicolor","2015",10
"Cyornis unicolor","2016",6
"Cyornis unicolor","2017",3
"Cyornis unicolor","2018",8
"Cyornis unicolor","2019",9
"Cyornis unicolor","2020",2
"Cyornis unicolor","2021",16
"Cyornis unicolor","2022",16
"Cypsiurus balasiensis","2000-2006",9
"Cypsiurus balasiensis","2007-2010",14
"Cypsiurus balasiensis","2011-2012",19
"Cypsiurus balasiensis","2013",32
"Cypsiurus balasiensis","2014",101
"Cypsiurus balasiensis","2015",196
"Cypsiurus balasiensis","2016",262
"Cypsiurus balasiensis","2017",366
"Cypsiurus balasiensis","2018",367
"Cypsiurus balasiensis","2019",443
"Cypsiurus balasiensis","2020",467
"Cypsiurus balasiensis","2021",552
"Cypsiurus balasiensis","2022",485
"Cypsiurus balasiensis","pre2000",8
"Delichon dasypus","2013",1
"Delichon dasypus","2014",1
"Delichon dasypus","2015",3
"Delichon dasypus","2016",3
"Delichon dasypus","2017",1
"Delichon dasypus","2018",5
"Delichon dasypus","2019",7
"Delichon dasypus","2020",2
"Delichon dasypus","2021",4
"Delichon dasypus","2022",10
"Delichon nipalense","2007-2010",2
"Delichon nipalense","2013",1
"Delichon nipalense","2015",10
"Delichon nipalense","2016",4
"Delichon nipalense","2017",6
"Delichon nipalense","2018",7
"Delichon nipalense","2019",17
"Delichon nipalense","2020",12
"Delichon nipalense","2021",23
"Delichon nipalense","2022",19
"Delichon urbicum","2014",1
"Delichon urbicum","2015",5
"Delichon urbicum","2016",8
"Delichon urbicum","2017",8
"Delichon urbicum","2018",9
"Delichon urbicum","2019",15
"Delichon urbicum","2020",7
"Delichon urbicum","2021",14
"Delichon urbicum","2022",13
"Dendrocitta bayleii","2016",2
"Dendrocitta bayleii","2017",2
"Dendrocitta bayleii","2018",6
"Dendrocitta bayleii","2019",5
"Dendrocitta bayleii","2020",3
"Dendrocitta bayleii","2021",3
"Dendrocitta bayleii","2022",7
"Dendrocitta formosae","2000-2006",1
"Dendrocitta formosae","2007-2010",1
"Dendrocitta formosae","2011-2012",3
"Dendrocitta formosae","2013",8
"Dendrocitta formosae","2014",10
"Dendrocitta formosae","2015",34
"Dendrocitta formosae","2016",41
"Dendrocitta formosae","2017",51
"Dendrocitta formosae","2018",65
"Dendrocitta formosae","2019",72
"Dendrocitta formosae","2020",66
"Dendrocitta formosae","2021",78
"Dendrocitta formosae","2022",75
"Dendrocitta formosae","pre2000",3
"Dendrocitta frontalis","2015",1
"Dendrocitta frontalis","2016",2
"Dendrocitta frontalis","2017",3
"Dendrocitta frontalis","2018",2
"Dendrocitta frontalis","2019",2
"Dendrocitta frontalis","2021",4
"Dendrocitta frontalis","2022",5
"Dendrocitta frontalis","pre2000",1
"Dendrocitta leucogastra","2000-2006",3
"Dendrocitta leucogastra","2007-2010",2
"Dendrocitta leucogastra","2011-2012",2
"Dendrocitta leucogastra","2013",2
"Dendrocitta leucogastra","2014",11
"Dendrocitta leucogastra","2015",25
"Dendrocitta leucogastra","2016",22
"Dendrocitta leucogastra","2017",32
"Dendrocitta leucogastra","2018",24
"Dendrocitta leucogastra","2019",41
"Dendrocitta leucogastra","2020",34
"Dendrocitta leucogastra","2021",29
"Dendrocitta leucogastra","2022",31
"Dendrocitta leucogastra","pre2000",4
"Dendrocitta vagabunda","2000-2006",21
"Dendrocitta vagabunda","2007-2010",47
"Dendrocitta vagabunda","2011-2012",59
"Dendrocitta vagabunda","2013",59
"Dendrocitta vagabunda","2014",201
"Dendrocitta vagabunda","2015",336
"Dendrocitta vagabunda","2016",439
"Dendrocitta vagabunda","2017",520
"Dendrocitta vagabunda","2018",605
"Dendrocitta vagabunda","2019",685
"Dendrocitta vagabunda","2020",760
"Dendrocitta vagabunda","2021",923
"Dendrocitta vagabunda","2022",768
"Dendrocitta vagabunda","pre2000",25
"Dendrocopos analis","2016",1
"Dendrocopos analis","2017",3
"Dendrocopos analis","2018",6
"Dendrocopos analis","2019",4
"Dendrocopos analis","2020",5
"Dendrocopos analis","2021",5
"Dendrocopos analis","2022",10
"Dendrocopos atratus","2018",1
"Dendrocopos atratus","2019",1
"Dendrocopos atratus","2020",1
"Dendrocopos atratus","2021",1
"Dendrocopos atratus","2022",1
"Dendrocopos darjellensis","2013",4
"Dendrocopos darjellensis","2015",3
"Dendrocopos darjellensis","2016",1
"Dendrocopos darjellensis","2017",1
"Dendrocopos darjellensis","2018",3
"Dendrocopos darjellensis","2019",7
"Dendrocopos darjellensis","2020",4
"Dendrocopos darjellensis","2021",8
"Dendrocopos darjellensis","2022",11
"Dendrocopos himalayensis","2007-2010",1
"Dendrocopos himalayensis","2011-2012",2
"Dendrocopos himalayensis","2013",1
"Dendrocopos himalayensis","2014",4
"Dendrocopos himalayensis","2015",9
"Dendrocopos himalayensis","2016",15
"Dendrocopos himalayensis","2017",18
"Dendrocopos himalayensis","2018",25
"Dendrocopos himalayensis","2019",33
"Dendrocopos himalayensis","2020",28
"Dendrocopos himalayensis","2021",49
"Dendrocopos himalayensis","2022",35
"Dendrocopos himalayensis","pre2000",2
"Dendrocopos hyperythrus","2007-2010",1
"Dendrocopos hyperythrus","2011-2012",1
"Dendrocopos hyperythrus","2013",4
"Dendrocopos hyperythrus","2014",2
"Dendrocopos hyperythrus","2015",5
"Dendrocopos hyperythrus","2016",8
"Dendrocopos hyperythrus","2017",8
"Dendrocopos hyperythrus","2018",11
"Dendrocopos hyperythrus","2019",12
"Dendrocopos hyperythrus","2020",10
"Dendrocopos hyperythrus","2021",24
"Dendrocopos hyperythrus","2022",18
"Dendrocopos macei","2007-2010",2
"Dendrocopos macei","2011-2012",2
"Dendrocopos macei","2013",4
"Dendrocopos macei","2014",4
"Dendrocopos macei","2015",13
"Dendrocopos macei","2016",24
"Dendrocopos macei","2017",32
"Dendrocopos macei","2018",47
"Dendrocopos macei","2019",62
"Dendrocopos macei","2020",74
"Dendrocopos macei","2021",84
"Dendrocopos macei","2022",71
"Dendrocopos macei","pre2000",2
"Dendrocoptes auriceps","2007-2010",1
"Dendrocoptes auriceps","2011-2012",2
"Dendrocoptes auriceps","2013",1
"Dendrocoptes auriceps","2014",6
"Dendrocoptes auriceps","2015",12
"Dendrocoptes auriceps","2016",18
"Dendrocoptes auriceps","2017",33
"Dendrocoptes auriceps","2018",32
"Dendrocoptes auriceps","2019",39
"Dendrocoptes auriceps","2020",31
"Dendrocoptes auriceps","2021",47
"Dendrocoptes auriceps","2022",44
"Dendrocoptes auriceps","pre2000",1
"Dendrocygna bicolor","2011-2012",2
"Dendrocygna bicolor","2013",2
"Dendrocygna bicolor","2014",6
"Dendrocygna bicolor","2015",9
"Dendrocygna bicolor","2016",17
"Dendrocygna bicolor","2017",14
"Dendrocygna bicolor","2018",23
"Dendrocygna bicolor","2019",17
"Dendrocygna bicolor","2020",20
"Dendrocygna bicolor","2021",26
"Dendrocygna bicolor","2022",17
"Dendrocygna bicolor","pre2000",3
"Dendrocygna javanica","2000-2006",23
"Dendrocygna javanica","2007-2010",46
"Dendrocygna javanica","2011-2012",50
"Dendrocygna javanica","2013",48
"Dendrocygna javanica","2014",114
"Dendrocygna javanica","2015",178
"Dendrocygna javanica","2016",241
"Dendrocygna javanica","2017",317
"Dendrocygna javanica","2018",336
"Dendrocygna javanica","2019",409
"Dendrocygna javanica","2020",498
"Dendrocygna javanica","2021",582
"Dendrocygna javanica","2022",461
"Dendrocygna javanica","pre2000",25
"Dendronanthus indicus","2000-2006",4
"Dendronanthus indicus","2007-2010",3
"Dendronanthus indicus","2011-2012",6
"Dendronanthus indicus","2013",10
"Dendronanthus indicus","2014",23
"Dendronanthus indicus","2015",33
"Dendronanthus indicus","2016",43
"Dendronanthus indicus","2017",48
"Dendronanthus indicus","2018",50
"Dendronanthus indicus","2019",47
"Dendronanthus indicus","2020",52
"Dendronanthus indicus","2021",59
"Dendronanthus indicus","2022",44
"Dendronanthus indicus","pre2000",5
"Dicaeum agile","2000-2006",11
"Dicaeum agile","2007-2010",15
"Dicaeum agile","2011-2012",10
"Dicaeum agile","2013",16
"Dicaeum agile","2014",40
"Dicaeum agile","2015",54
"Dicaeum agile","2016",86
"Dicaeum agile","2017",117
"Dicaeum agile","2018",106
"Dicaeum agile","2019",116
"Dicaeum agile","2020",154
"Dicaeum agile","2021",153
"Dicaeum agile","2022",132
"Dicaeum agile","pre2000",8
"Dicaeum chrysorrheum","2014",1
"Dicaeum chrysorrheum","2015",2
"Dicaeum chrysorrheum","2016",1
"Dicaeum chrysorrheum","2017",2
"Dicaeum chrysorrheum","2018",3
"Dicaeum chrysorrheum","2019",3
"Dicaeum chrysorrheum","2020",1
"Dicaeum chrysorrheum","2021",6
"Dicaeum chrysorrheum","2022",7
"Dicaeum concolor","2000-2006",5
"Dicaeum concolor","2007-2010",6
"Dicaeum concolor","2011-2012",10
"Dicaeum concolor","2013",11
"Dicaeum concolor","2014",37
"Dicaeum concolor","2015",51
"Dicaeum concolor","2016",69
"Dicaeum concolor","2017",78
"Dicaeum concolor","2018",76
"Dicaeum concolor","2019",94
"Dicaeum concolor","2020",98
"Dicaeum concolor","2021",113
"Dicaeum concolor","2022",98
"Dicaeum concolor","pre2000",5
"Dicaeum cruentatum","2007-2010",1
"Dicaeum cruentatum","2014",3
"Dicaeum cruentatum","2015",7
"Dicaeum cruentatum","2016",15
"Dicaeum cruentatum","2017",14
"Dicaeum cruentatum","2018",17
"Dicaeum cruentatum","2019",29
"Dicaeum cruentatum","2020",20
"Dicaeum cruentatum","2021",43
"Dicaeum cruentatum","2022",51
"Dicaeum erythrorhynchos","2000-2006",9
"Dicaeum erythrorhynchos","2007-2010",18
"Dicaeum erythrorhynchos","2011-2012",18
"Dicaeum erythrorhynchos","2013",23
"Dicaeum erythrorhynchos","2014",90
"Dicaeum erythrorhynchos","2015",148
"Dicaeum erythrorhynchos","2016",186
"Dicaeum erythrorhynchos","2017",279
"Dicaeum erythrorhynchos","2018",307
"Dicaeum erythrorhynchos","2019",340
"Dicaeum erythrorhynchos","2020",369
"Dicaeum erythrorhynchos","2021",374
"Dicaeum erythrorhynchos","2022",316
"Dicaeum erythrorhynchos","pre2000",7
"Dicaeum ignipectus","2013",5
"Dicaeum ignipectus","2014",4
"Dicaeum ignipectus","2015",15
"Dicaeum ignipectus","2016",13
"Dicaeum ignipectus","2017",12
"Dicaeum ignipectus","2018",24
"Dicaeum ignipectus","2019",31
"Dicaeum ignipectus","2020",19
"Dicaeum ignipectus","2021",38
"Dicaeum ignipectus","2022",44
"Dicaeum melanozanthum","2013",2
"Dicaeum melanozanthum","2015",2
"Dicaeum melanozanthum","2019",2
"Dicaeum melanozanthum","2021",4
"Dicaeum melanozanthum","2022",3
"Dicaeum minullum","2013",1
"Dicaeum minullum","2014",1
"Dicaeum minullum","2015",8
"Dicaeum minullum","2016",8
"Dicaeum minullum","2017",4
"Dicaeum minullum","2018",10
"Dicaeum minullum","2019",12
"Dicaeum minullum","2020",6
"Dicaeum minullum","2021",16
"Dicaeum minullum","2022",20
"Dicaeum virescens","2011-2012",1
"Dicaeum virescens","2013",1
"Dicaeum virescens","2015",3
"Dicaeum virescens","2016",3
"Dicaeum virescens","2017",4
"Dicaeum virescens","2018",6
"Dicaeum virescens","2019",7
"Dicaeum virescens","2020",7
"Dicaeum virescens","2021",4
"Dicaeum virescens","2022",11
"Dicrurus aeneus","2000-2006",11
"Dicrurus aeneus","2007-2010",7
"Dicrurus aeneus","2011-2012",10
"Dicrurus aeneus","2013",13
"Dicrurus aeneus","2014",50
"Dicrurus aeneus","2015",79
"Dicrurus aeneus","2016",111
"Dicrurus aeneus","2017",124
"Dicrurus aeneus","2018",134
"Dicrurus aeneus","2019",142
"Dicrurus aeneus","2020",168
"Dicrurus aeneus","2021",202
"Dicrurus aeneus","2022",162
"Dicrurus aeneus","pre2000",12
"Dicrurus andamanensis","2013",1
"Dicrurus andamanensis","2015",3
"Dicrurus andamanensis","2016",6
"Dicrurus andamanensis","2017",6
"Dicrurus andamanensis","2018",7
"Dicrurus andamanensis","2019",8
"Dicrurus andamanensis","2020",9
"Dicrurus andamanensis","2021",8
"Dicrurus andamanensis","2022",13
"Dicrurus annectens","2014",1
"Dicrurus annectens","2016",1
"Dicrurus annectens","2017",1
"Dicrurus annectens","2018",1
"Dicrurus annectens","2019",2
"Dicrurus annectens","2021",3
"Dicrurus caerulescens","2000-2006",11
"Dicrurus caerulescens","2007-2010",16
"Dicrurus caerulescens","2011-2012",15
"Dicrurus caerulescens","2013",12
"Dicrurus caerulescens","2014",31
"Dicrurus caerulescens","2015",63
"Dicrurus caerulescens","2016",89
"Dicrurus caerulescens","2017",98
"Dicrurus caerulescens","2018",111
"Dicrurus caerulescens","2019",132
"Dicrurus caerulescens","2020",136
"Dicrurus caerulescens","2021",177
"Dicrurus caerulescens","2022",159
"Dicrurus caerulescens","pre2000",7
"Dicrurus hottentottus","2007-2010",3
"Dicrurus hottentottus","2011-2012",2
"Dicrurus hottentottus","2013",2
"Dicrurus hottentottus","2014",16
"Dicrurus hottentottus","2015",39
"Dicrurus hottentottus","2016",49
"Dicrurus hottentottus","2017",66
"Dicrurus hottentottus","2018",74
"Dicrurus hottentottus","2019",84
"Dicrurus hottentottus","2020",79
"Dicrurus hottentottus","2021",103
"Dicrurus hottentottus","2022",101
"Dicrurus hottentottus","pre2000",4
"Dicrurus leucophaeus","2000-2006",11
"Dicrurus leucophaeus","2007-2010",16
"Dicrurus leucophaeus","2011-2012",23
"Dicrurus leucophaeus","2013",35
"Dicrurus leucophaeus","2014",85
"Dicrurus leucophaeus","2015",139
"Dicrurus leucophaeus","2016",196
"Dicrurus leucophaeus","2017",273
"Dicrurus leucophaeus","2018",326
"Dicrurus leucophaeus","2019",361
"Dicrurus leucophaeus","2020",377
"Dicrurus leucophaeus","2021",469
"Dicrurus leucophaeus","2022",366
"Dicrurus leucophaeus","pre2000",15
"Dicrurus macrocercus","2000-2006",48
"Dicrurus macrocercus","2007-2010",99
"Dicrurus macrocercus","2011-2012",99
"Dicrurus macrocercus","2013",123
"Dicrurus macrocercus","2014",324
"Dicrurus macrocercus","2015",504
"Dicrurus macrocercus","2016",667
"Dicrurus macrocercus","2017",862
"Dicrurus macrocercus","2018",931
"Dicrurus macrocercus","2019",1109
"Dicrurus macrocercus","2020",1222
"Dicrurus macrocercus","2021",1399
"Dicrurus macrocercus","2022",1247
"Dicrurus macrocercus","pre2000",55
"Dicrurus paradiseus","2000-2006",22
"Dicrurus paradiseus","2007-2010",18
"Dicrurus paradiseus","2011-2012",30
"Dicrurus paradiseus","2013",26
"Dicrurus paradiseus","2014",90
"Dicrurus paradiseus","2015",123
"Dicrurus paradiseus","2016",152
"Dicrurus paradiseus","2017",178
"Dicrurus paradiseus","2018",195
"Dicrurus paradiseus","2019",216
"Dicrurus paradiseus","2020",231
"Dicrurus paradiseus","2021",259
"Dicrurus paradiseus","2022",248
"Dicrurus paradiseus","pre2000",12
"Dicrurus remifer","2013",3
"Dicrurus remifer","2014",4
"Dicrurus remifer","2015",8
"Dicrurus remifer","2016",11
"Dicrurus remifer","2017",16
"Dicrurus remifer","2018",12
"Dicrurus remifer","2019",17
"Dicrurus remifer","2020",14
"Dicrurus remifer","2021",25
"Dicrurus remifer","2022",27
"Dinopium benghalense","2000-2006",17
"Dinopium benghalense","2007-2010",32
"Dinopium benghalense","2011-2012",38
"Dinopium benghalense","2013",36
"Dinopium benghalense","2014",128
"Dinopium benghalense","2015",211
"Dinopium benghalense","2016",281
"Dinopium benghalense","2017",328
"Dinopium benghalense","2018",386
"Dinopium benghalense","2019",426
"Dinopium benghalense","2020",510
"Dinopium benghalense","2021",610
"Dinopium benghalense","2022",563
"Dinopium benghalense","pre2000",20
"Dinopium javanense","2000-2006",3
"Dinopium javanense","2007-2010",2
"Dinopium javanense","2013",2
"Dinopium javanense","2014",2
"Dinopium javanense","2015",8
"Dinopium javanense","2016",4
"Dinopium javanense","2017",5
"Dinopium javanense","2018",7
"Dinopium javanense","2019",8
"Dinopium javanense","2020",6
"Dinopium javanense","2021",7
"Dinopium javanense","2022",3
"Dinopium shorii","2007-2010",1
"Dinopium shorii","2013",1
"Dinopium shorii","2014",2
"Dinopium shorii","2015",2
"Dinopium shorii","2016",2
"Dinopium shorii","2017",7
"Dinopium shorii","2018",8
"Dinopium shorii","2019",4
"Dinopium shorii","2020",6
"Dinopium shorii","2021",4
"Dinopium shorii","2022",4
"Dromas ardeola","2011-2012",2
"Dromas ardeola","2016",4
"Dromas ardeola","2017",1
"Dromas ardeola","2018",3
"Dromas ardeola","2019",3
"Dromas ardeola","2020",2
"Dromas ardeola","2021",1
"Dromas ardeola","2022",3
"Dromas ardeola","pre2000",1
"Dryobates cathpharius","2014",1
"Dryobates cathpharius","2015",2
"Dryobates cathpharius","2016",1
"Dryobates cathpharius","2017",1
"Dryobates cathpharius","2018",2
"Dryobates cathpharius","2019",6
"Dryobates cathpharius","2020",2
"Dryobates cathpharius","2021",4
"Dryobates cathpharius","2022",8
"Dryocopus hodgei","2013",1
"Dryocopus hodgei","2015",1
"Dryocopus hodgei","2017",3
"Dryocopus hodgei","2018",4
"Dryocopus hodgei","2019",6
"Dryocopus hodgei","2020",4
"Dryocopus hodgei","2021",4
"Dryocopus hodgei","2022",9
"Dryocopus javensis","2000-2006",2
"Dryocopus javensis","2007-2010",2
"Dryocopus javensis","2011-2012",2
"Dryocopus javensis","2013",6
"Dryocopus javensis","2014",12
"Dryocopus javensis","2015",8
"Dryocopus javensis","2016",9
"Dryocopus javensis","2017",14
"Dryocopus javensis","2018",22
"Dryocopus javensis","2019",21
"Dryocopus javensis","2020",28
"Dryocopus javensis","2021",28
"Dryocopus javensis","2022",22
"Dryocopus javensis","pre2000",2
"Ducula aenea","2007-2010",2
"Ducula aenea","2011-2012",4
"Ducula aenea","2013",9
"Ducula aenea","2014",12
"Ducula aenea","2015",25
"Ducula aenea","2016",32
"Ducula aenea","2017",37
"Ducula aenea","2018",46
"Ducula aenea","2019",50
"Ducula aenea","2020",52
"Ducula aenea","2021",70
"Ducula aenea","2022",54
"Ducula aenea","pre2000",4
"Ducula badia","2000-2006",5
"Ducula badia","2007-2010",1
"Ducula badia","2011-2012",3
"Ducula badia","2013",4
"Ducula badia","2014",14
"Ducula badia","2015",23
"Ducula badia","2016",25
"Ducula badia","2017",33
"Ducula badia","2018",26
"Ducula badia","2019",42
"Ducula badia","2020",41
"Ducula badia","2021",55
"Ducula badia","2022",45
"Ducula badia","pre2000",3
"Ducula bicolor","2014",1
"Ducula bicolor","2015",1
"Ducula bicolor","2017",1
"Ducula bicolor","2018",1
"Ducula bicolor","2019",4
"Ducula bicolor","2020",2
"Ducula bicolor","2021",4
"Ducula bicolor","2022",2
"Ducula nicobarica","2018",1
"Ducula nicobarica","2019",3
"Ducula nicobarica","2020",1
"Ducula nicobarica","2021",2
"Ducula nicobarica","2022",1
"Dumetia atriceps","2000-2006",6
"Dumetia atriceps","2007-2010",5
"Dumetia atriceps","2011-2012",2
"Dumetia atriceps","2013",5
"Dumetia atriceps","2014",12
"Dumetia atriceps","2015",21
"Dumetia atriceps","2016",26
"Dumetia atriceps","2017",29
